time,open,high,low,close,tick_volume,spread,real_volume,SML_SMA,up_down,pivot
2025-02-17 10:41:00,151.895,151.898,151.879,151.885,69,1,0,151.90200000000002,False,
2025-02-17 10:42:00,151.885,151.885,151.805,151.828,143,1,0,151.88125,False,
2025-02-17 10:43:00,151.828,151.841,151.822,151.841,84,4,0,151.86225000000002,False,
2025-02-17 10:44:00,151.841,151.843,151.805,151.807,48,2,0,151.84025,False,
2025-02-17 10:45:00,151.807,151.809,151.789,151.809,68,3,0,151.82125000000002,False,
2025-02-17 10:46:00,151.809,151.821,151.783,151.787,70,1,0,151.811,False,
2025-02-17 10:47:00,151.787,151.801,151.781,151.785,94,3,0,151.797,False,
2025-02-17 10:48:00,151.785,151.795,151.763,151.78,81,2,0,151.79025,False,
2025-02-17 10:49:00,151.78,151.78,151.75,151.761,96,2,0,151.77825,False,
2025-02-17 10:50:00,151.761,151.774,151.748,151.77,70,2,0,151.774,False,
2025-02-17 10:51:00,151.77,151.772,151.758,151.771,39,1,0,151.7705,False,
2025-02-17 10:52:00,151.771,151.773,151.753,151.772,104,1,0,151.76850000000002,False,
2025-02-17 10:53:00,151.772,151.799,151.772,151.797,77,1,0,151.7775,True,
2025-02-17 10:54:00,151.797,151.816,151.795,151.807,119,1,0,151.78674999999998,True,
2025-02-17 10:55:00,151.807,151.829,151.807,151.828,83,1,0,151.801,True,
2025-02-17 10:56:00,151.828,151.828,151.797,151.802,51,1,0,151.80849999999998,True,
2025-02-17 10:57:00,151.802,151.809,151.769,151.777,109,2,0,151.80349999999999,False,
2025-02-17 10:58:00,151.777,151.783,151.744,151.762,83,3,0,151.79225,False,
2025-02-17 10:59:00,151.762,151.768,151.747,151.761,93,2,0,151.7755,False,
2025-02-17 11:00:00,151.762,151.762,151.721,151.734,79,2,0,151.7585,False,
2025-02-17 11:01:00,151.735,151.769,151.734,151.768,95,3,0,151.75625,False,
2025-02-17 11:02:00,151.768,151.771,151.746,151.747,94,3,0,151.7525,False,
2025-02-17 11:03:00,151.749,151.76,151.738,151.751,60,1,0,151.75,False,
2025-02-17 11:04:00,151.751,151.757,151.735,151.752,87,1,0,151.7545,True,
2025-02-17 11:05:00,151.752,151.761,151.748,151.76,58,1,0,151.7525,False,
2025-02-17 11:06:00,151.76,151.787,151.758,151.786,73,1,0,151.76225,True,
2025-02-17 11:07:00,151.786,151.787,151.776,151.782,70,1,0,151.77,True,
2025-02-17 11:08:00,151.782,151.786,151.772,151.772,51,1,0,151.775,True,
2025-02-17 11:09:00,151.772,151.797,151.77,151.793,28,1,0,151.78325,True,
2025-02-17 11:10:00,151.793,151.797,151.788,151.795,42,1,0,151.7855,True,
2025-02-17 11:11:00,151.795,151.807,151.791,151.805,32,1,0,151.79125,True,
2025-02-17 11:12:00,151.804,151.808,151.773,151.774,54,2,0,151.79175,True,
2025-02-17 11:13:00,151.774,151.793,151.77,151.79,82,3,0,151.791,False,
2025-02-17 11:14:00,151.79,151.803,151.783,151.802,61,3,0,151.79275,True,
2025-02-17 11:15:00,151.802,151.802,151.778,151.793,60,3,0,151.78975,False,
2025-02-17 11:16:00,151.793,151.794,151.78,151.791,68,1,0,151.79399999999998,True,
2025-02-17 11:17:00,151.791,151.809,151.78,151.781,74,1,0,151.79175,False,
2025-02-17 11:18:00,151.781,151.785,151.767,151.777,77,3,0,151.7855,False,
2025-02-17 11:19:00,151.777,151.791,151.768,151.78,87,3,0,151.78225,False,
2025-02-17 11:20:00,151.78,151.789,151.764,151.771,63,3,0,151.77724999999998,False,
2025-02-17 11:21:00,151.771,151.783,151.767,151.777,52,2,0,151.77625,False,
2025-02-17 11:22:00,151.777,151.789,151.754,151.788,71,2,0,151.779,True,
2025-02-17 11:23:00,151.788,151.809,151.788,151.806,65,1,0,151.7855,True,
2025-02-17 11:24:00,151.807,151.813,151.779,151.781,73,2,0,151.788,True,
2025-02-17 11:25:00,151.781,151.804,151.78,151.787,60,2,0,151.7905,True,
2025-02-17 11:26:00,151.787,151.795,151.766,151.774,58,4,0,151.787,False,
2025-02-17 11:27:00,151.774,151.778,151.766,151.773,48,2,0,151.77875,False,
2025-02-17 11:28:00,151.773,151.783,151.767,151.782,50,1,0,151.779,True,
2025-02-17 11:29:00,151.782,151.79,151.777,151.79,35,1,0,151.77975,True,
2025-02-17 11:30:00,151.79,151.806,151.769,151.771,72,1,0,151.779,False,
2025-02-17 11:31:00,151.771,151.771,151.746,151.766,97,3,0,151.77724999999998,False,
2025-02-17 11:32:00,151.766,151.77,151.735,151.748,79,2,0,151.76874999999998,False,
2025-02-17 11:33:00,151.748,151.749,151.736,151.747,55,2,0,151.758,False,
2025-02-17 11:34:00,151.748,151.76,151.74,151.75,24,1,0,151.75275,False,
2025-02-17 11:35:00,151.75,151.751,151.732,151.732,76,1,0,151.74425000000002,False,
2025-02-17 11:36:00,151.732,151.755,151.731,151.754,55,1,0,151.74575,True,
2025-02-17 11:37:00,151.754,151.767,151.747,151.762,75,1,0,151.7495,True,
2025-02-17 11:38:00,151.761,151.772,151.752,151.772,75,1,0,151.755,True,
2025-02-17 11:39:00,151.772,151.817,151.772,151.815,55,2,0,151.77575,True,
2025-02-17 11:40:00,151.815,151.842,151.803,151.836,86,4,0,151.79625,True,
2025-02-17 11:41:00,151.836,151.85,151.833,151.842,93,1,0,151.81625000000003,True,
2025-02-17 11:42:00,151.842,151.846,151.837,151.84,49,1,0,151.83325,True,
2025-02-17 11:43:00,151.84,151.84,151.829,151.829,51,1,0,151.83675000000002,True,
2025-02-17 11:44:00,151.829,151.843,151.829,151.841,51,1,0,151.83800000000002,True,
2025-02-17 11:45:00,151.841,151.844,151.801,151.802,69,1,0,151.828,False,
2025-02-17 11:46:00,151.801,151.807,151.795,151.801,75,3,0,151.81824999999998,False,
2025-02-17 11:47:00,151.801,151.801,151.797,151.798,36,1,0,151.8105,False,
2025-02-17 11:48:00,151.798,151.798,151.772,151.772,45,1,0,151.79325,False,
2025-02-17 11:49:00,151.773,151.79,151.766,151.79,43,1,0,151.79025,False,
2025-02-17 11:50:00,151.79,151.791,151.775,151.784,29,1,0,151.786,False,
2025-02-17 11:51:00,151.784,151.784,151.763,151.768,47,1,0,151.7785,False,
2025-02-17 11:52:00,151.768,151.771,151.76,151.76,43,1,0,151.7755,False,
2025-02-17 11:53:00,151.76,151.764,151.744,151.763,50,1,0,151.76875,False,
2025-02-17 11:54:00,151.763,151.788,151.763,151.787,97,2,0,151.7695,True,
2025-02-17 11:55:00,151.787,151.792,151.781,151.786,46,2,0,151.774,True,
2025-02-17 11:56:00,151.785,151.802,151.781,151.799,105,2,0,151.78375,True,
2025-02-17 11:57:00,151.8,151.804,151.792,151.794,36,1,0,151.79149999999998,True,
2025-02-17 11:58:00,151.794,151.805,151.786,151.798,75,1,0,151.79425,True,
2025-02-17 11:59:00,151.798,151.807,151.795,151.804,46,1,0,151.79875,True,
2025-02-17 12:00:00,151.804,151.812,151.798,151.808,99,2,0,151.80100000000002,True,
2025-02-17 12:01:00,151.808,151.832,151.808,151.828,92,3,0,151.8095,True,
2025-02-17 12:02:00,151.828,151.841,151.828,151.833,44,2,0,151.81825,True,
2025-02-17 12:03:00,151.833,151.833,151.825,151.825,44,1,0,151.8235,True,
2025-02-17 12:04:00,151.825,151.825,151.807,151.812,68,1,0,151.8245,True,
2025-02-17 12:05:00,151.812,151.812,151.796,151.809,43,1,0,151.81975,False,
2025-02-17 12:06:00,151.809,151.819,151.805,151.812,41,1,0,151.8145,False,
2025-02-17 12:07:00,151.812,151.836,151.812,151.835,81,2,0,151.817,True,
2025-02-17 12:08:00,151.835,151.837,151.791,151.791,35,1,0,151.81175,False,
2025-02-17 12:09:00,151.791,151.798,151.788,151.791,54,1,0,151.80725,False,
2025-02-17 12:10:00,151.791,151.793,151.771,151.773,59,4,0,151.7975,False,
2025-02-17 12:11:00,151.773,151.785,151.772,151.781,71,3,0,151.784,False,
2025-02-17 12:12:00,151.781,151.783,151.766,151.782,50,3,0,151.78175000000002,False,
2025-02-17 12:13:00,151.782,151.786,151.769,151.771,68,2,0,151.77675,False,
2025-02-17 12:14:00,151.771,151.787,151.767,151.781,73,2,0,151.77875,True,
2025-02-17 12:15:00,151.781,151.782,151.766,151.771,73,1,0,151.77625,False,
2025-02-17 12:16:00,151.771,151.773,151.746,151.749,77,1,0,151.76799999999997,False,
2025-02-17 12:17:00,151.749,151.762,151.723,151.725,59,2,0,151.7565,False,
2025-02-17 12:18:00,151.725,151.737,151.715,151.737,61,3,0,151.7455,False,
2025-02-17 12:19:00,151.737,151.747,151.724,151.735,72,1,0,151.7365,False,
2025-02-17 12:20:00,151.735,151.751,151.735,151.744,57,1,0,151.73525,False,
2025-02-17 12:21:00,151.744,151.759,151.732,151.742,61,1,0,151.7395,True,
2025-02-17 12:22:00,151.742,151.744,151.734,151.742,39,1,0,151.74075,True,
2025-02-17 12:23:00,151.743,151.759,151.739,151.744,57,1,0,151.743,True,
2025-02-17 12:24:00,151.744,151.745,151.722,151.723,55,1,0,151.73775,False,
2025-02-17 12:25:00,151.723,151.731,151.719,151.719,50,1,0,151.732,False,
2025-02-17 12:26:00,151.719,151.729,151.713,151.728,41,1,0,151.7285,False,
2025-02-17 12:27:00,151.728,151.736,151.727,151.728,16,1,0,151.7245,False,
2025-02-17 12:28:00,151.728,151.734,151.719,151.729,34,1,0,151.726,True,
2025-02-17 12:29:00,151.729,151.744,151.72,151.742,39,2,0,151.73175,True,
2025-02-17 12:30:00,151.741,151.743,151.73,151.735,65,3,0,151.7335,True,
2025-02-17 12:31:00,151.735,151.74,151.732,151.739,39,1,0,151.73625,True,
2025-02-17 12:32:00,151.739,151.751,151.735,151.75,35,1,0,151.7415,True,
2025-02-17 12:33:00,151.75,151.761,151.749,151.757,64,1,0,151.74525,True,
2025-02-17 12:34:00,151.757,151.757,151.73,151.749,101,1,0,151.74875,True,
2025-02-17 12:35:00,151.749,151.78,151.711,151.731,95,4,0,151.74675,False,
2025-02-17 12:36:00,151.731,151.732,151.703,151.712,118,4,0,151.73725,False,
2025-02-17 12:37:00,151.712,151.723,151.704,151.706,70,4,0,151.7245,False,
2025-02-17 12:38:00,151.706,151.714,151.7,151.711,49,3,0,151.715,False,
2025-02-17 12:39:00,151.711,151.717,151.68,151.68,61,2,0,151.70225,False,
2025-02-17 12:40:00,151.68,151.683,151.677,151.678,29,1,0,151.69375,False,
2025-02-17 12:41:00,151.678,151.68,151.655,151.665,71,1,0,151.68349999999998,False,
2025-02-17 12:42:00,151.665,151.678,151.665,151.673,40,2,0,151.67399999999998,False,
2025-02-17 12:43:00,151.673,151.68,151.666,151.678,72,1,0,151.6735,False,
2025-02-17 12:44:00,151.678,151.679,151.655,151.658,45,1,0,151.6685,False,
2025-02-17 12:45:00,151.658,151.658,151.621,151.621,69,2,0,151.6575,False,
2025-02-17 12:46:00,151.621,151.63,151.617,151.623,48,2,0,151.64499999999998,False,
2025-02-17 12:47:00,151.623,151.628,151.616,151.62,51,1,0,151.63049999999998,False,
2025-02-17 12:48:00,151.62,151.65,151.619,151.642,83,1,0,151.6265,False,
2025-02-17 12:49:00,151.642,151.643,151.619,151.628,86,2,0,151.62824999999998,True,
2025-02-17 12:50:00,151.628,151.629,151.62,151.622,87,1,0,151.628,False,
2025-02-17 12:51:00,151.622,151.625,151.617,151.623,89,1,0,151.62875,True,
2025-02-17 12:52:00,151.623,151.635,151.61,151.613,48,1,0,151.6215,False,
2025-02-17 12:53:00,151.613,151.617,151.605,151.605,40,1,0,151.61575,False,
2025-02-17 12:54:00,151.605,151.623,151.595,151.616,47,1,0,151.61425,False,
2025-02-17 12:55:00,151.616,151.622,151.609,151.622,38,1,0,151.614,False,
2025-02-17 12:56:00,151.622,151.624,151.614,151.623,51,1,0,151.6165,True,
2025-02-17 12:57:00,151.623,151.633,151.619,151.625,33,1,0,151.6215,True,
2025-02-17 12:58:00,151.624,151.641,151.624,151.628,43,1,0,151.6245,True,
2025-02-17 12:59:00,151.628,151.632,151.613,151.613,34,2,0,151.62225,False,
2025-02-17 13:00:00,151.613,151.622,151.602,151.612,61,2,0,151.6195,False,
2025-02-17 13:01:00,151.612,151.631,151.602,151.612,99,3,0,151.61624999999998,False,
2025-02-17 13:02:00,151.612,151.617,151.61,151.611,57,2,0,151.612,False,
2025-02-17 13:03:00,151.611,151.627,151.609,151.623,64,1,0,151.6145,True,
2025-02-17 13:04:00,151.623,151.632,151.616,151.62,34,1,0,151.6165,True,
2025-02-17 13:05:00,151.62,151.642,151.62,151.641,47,1,0,151.62375,True,
2025-02-17 13:06:00,151.641,151.652,151.635,151.651,72,1,0,151.63375,True,
2025-02-17 13:07:00,151.651,151.666,151.642,151.658,71,2,0,151.64249999999998,True,
2025-02-17 13:08:00,151.658,151.674,151.657,151.668,51,2,0,151.65449999999998,True,
2025-02-17 13:09:00,151.668,151.682,151.667,151.68,45,1,0,151.66425,True,
2025-02-17 13:10:00,151.68,151.685,151.673,151.684,37,1,0,151.67249999999999,True,
2025-02-17 13:11:00,151.684,151.694,151.675,151.694,52,1,0,151.6815,True,
2025-02-17 13:12:00,151.694,151.697,151.686,151.696,25,1,0,151.6885,True,
2025-02-17 13:13:00,151.697,151.698,151.687,151.694,28,1,0,151.692,True,
2025-02-17 13:14:00,151.695,151.695,151.675,151.678,40,1,0,151.6905,False,
2025-02-17 13:15:00,151.678,151.691,151.677,151.682,45,2,0,151.6875,False,
2025-02-17 13:16:00,151.682,151.691,151.671,151.675,38,2,0,151.68224999999998,False,
2025-02-17 13:17:00,151.675,151.688,151.667,151.669,48,3,0,151.676,False,
2025-02-17 13:18:00,151.669,151.681,151.669,151.681,38,3,0,151.67675,True,
2025-02-17 13:19:00,151.681,151.701,151.68,151.68,46,3,0,151.67625,False,
2025-02-17 13:20:00,151.68,151.68,151.667,151.677,46,2,0,151.67675000000003,True,
2025-02-17 13:21:00,151.677,151.678,151.645,151.657,64,2,0,151.67375,False,
2025-02-17 13:22:00,151.657,151.671,151.657,151.66,71,2,0,151.6685,False,
2025-02-17 13:23:00,151.66,151.66,151.645,151.648,48,1,0,151.6605,False,
2025-02-17 13:24:00,151.648,151.652,151.647,151.649,21,1,0,151.6535,False,
2025-02-17 13:25:00,151.649,151.649,151.634,151.641,42,1,0,151.6495,False,
2025-02-17 13:26:00,151.641,151.649,151.64,151.647,27,1,0,151.64625,False,
2025-02-17 13:27:00,151.647,151.655,151.633,151.654,37,1,0,151.64774999999997,True,
2025-02-17 13:28:00,151.654,151.677,151.65,151.676,40,3,0,151.65449999999998,True,
2025-02-17 13:29:00,151.676,151.702,151.676,151.693,71,4,0,151.6675,True,
2025-02-17 13:30:00,151.692,151.693,151.682,151.688,48,2,0,151.67775,True,
2025-02-17 13:31:00,151.688,151.695,151.679,151.68,80,2,0,151.68425,True,
2025-02-17 13:32:00,151.68,151.683,151.678,151.683,40,2,0,151.686,True,
2025-02-17 13:33:00,151.683,151.683,151.666,151.67,61,1,0,151.68025,False,
2025-02-17 13:34:00,151.67,151.692,151.67,151.682,66,3,0,151.67875,False,
2025-02-17 13:35:00,151.682,151.715,151.678,151.714,57,3,0,151.68724999999998,True,
2025-02-17 13:36:00,151.714,151.716,151.701,151.701,55,3,0,151.69174999999998,True,
2025-02-17 13:37:00,151.701,151.704,151.688,151.692,28,1,0,151.69725,True,
2025-02-17 13:38:00,151.692,151.692,151.675,151.685,28,1,0,151.69799999999998,True,
2025-02-17 13:39:00,151.685,151.685,151.671,151.68,53,1,0,151.6895,False,
2025-02-17 13:40:00,151.68,151.681,151.641,151.645,53,1,0,151.6755,False,
2025-02-17 13:41:00,151.645,151.645,151.623,151.624,75,3,0,151.6585,False,
2025-02-17 13:42:00,151.624,151.625,151.597,151.601,70,2,0,151.6375,False,
2025-02-17 13:43:00,151.601,151.62,151.6,151.611,56,2,0,151.62025,False,
2025-02-17 13:44:00,151.611,151.625,151.608,151.625,64,2,0,151.61525,False,
2025-02-17 13:45:00,151.625,151.625,151.603,151.619,82,1,0,151.614,False,
2025-02-17 13:46:00,151.619,151.626,151.613,151.622,53,1,0,151.61925,True,
2025-02-17 13:47:00,151.622,151.625,151.611,151.613,59,1,0,151.61975,True,
2025-02-17 13:48:00,151.613,151.62,151.603,151.615,89,1,0,151.61725,False,
2025-02-17 13:49:00,151.615,151.616,151.592,151.594,85,1,0,151.611,False,
2025-02-17 13:50:00,151.594,151.601,151.59,151.601,57,1,0,151.60575,False,
2025-02-17 13:51:00,151.601,151.601,151.576,151.588,58,1,0,151.59949999999998,False,
2025-02-17 13:52:00,151.588,151.595,151.564,151.576,39,2,0,151.58974999999998,False,
2025-02-17 13:53:00,151.576,151.579,151.563,151.564,47,3,0,151.58225,False,
2025-02-17 13:54:00,151.563,151.564,151.537,151.541,55,2,0,151.56725,False,
2025-02-17 13:55:00,151.541,151.541,151.498,151.508,94,2,0,151.54725,False,
2025-02-17 13:56:00,151.508,151.527,151.502,151.514,86,4,0,151.53175,False,
2025-02-17 13:57:00,151.514,151.518,151.494,151.517,82,3,0,151.52,False,
2025-02-17 13:58:00,151.517,151.531,151.517,151.519,63,3,0,151.5145,False,
2025-02-17 13:59:00,151.519,151.52,151.506,151.507,48,1,0,151.51425,False,
2025-02-17 14:00:00,151.507,151.522,151.483,151.483,116,1,0,151.5065,False,
2025-02-17 14:01:00,151.483,151.49,151.472,151.49,52,2,0,151.49975,False,
2025-02-17 14:02:00,151.49,151.52,151.489,151.518,58,2,0,151.4995,False,
2025-02-17 14:03:00,151.518,151.534,151.507,151.534,73,1,0,151.50625,True,
2025-02-17 14:04:00,151.534,151.537,151.518,151.536,110,0,0,151.5195,True,
2025-02-17 14:05:00,151.536,151.539,151.515,151.516,62,0,0,151.526,True,
2025-02-17 14:06:00,151.507,151.516,151.495,151.515,47,0,0,151.52525,False,
2025-02-17 14:07:00,151.515,151.515,151.497,151.511,59,1,0,151.5195,False,
2025-02-17 14:08:00,151.512,151.525,151.501,151.513,108,2,0,151.51375,False,
2025-02-17 14:09:00,151.513,151.535,151.506,151.518,78,0,0,151.51425,True,
2025-02-17 14:10:00,151.518,151.523,151.505,151.519,72,0,0,151.51525,True,
2025-02-17 14:11:00,151.519,151.523,151.51,151.514,100,0,0,151.51600000000002,True,
2025-02-17 14:12:00,151.519,151.52,151.492,151.52,88,0,0,151.51775,True,
2025-02-17 14:13:00,151.519,151.521,151.495,151.496,80,0,0,151.51225,False,
2025-02-17 14:14:00,151.496,151.496,151.468,151.47,82,0,0,151.5,False,
2025-02-17 14:15:00,151.47,151.496,151.47,151.486,86,1,0,151.493,False,
2025-02-17 14:16:00,151.486,151.509,151.486,151.499,59,0,0,151.48775,False,
2025-02-17 14:17:00,151.499,151.516,151.495,151.5,62,0,0,151.48874999999998,True,
2025-02-17 14:18:00,151.5,151.509,151.484,151.498,47,0,0,151.49575,True,
2025-02-17 14:19:00,151.498,151.5,151.497,151.498,21,0,0,151.49874999999997,True,
2025-02-17 14:20:00,151.498,151.516,151.498,151.515,62,2,0,151.50275,True,
2025-02-17 14:21:00,151.514,151.534,151.513,151.532,77,0,0,151.51075,True,
2025-02-17 14:22:00,151.532,151.532,151.511,151.512,69,0,0,151.51425,True,
2025-02-17 14:23:00,151.512,151.518,151.496,151.497,61,0,0,151.514,False,
2025-02-17 14:24:00,151.497,151.51,151.486,151.486,70,0,0,151.50675,False,
2025-02-17 14:25:00,151.486,151.486,151.45,151.45,62,0,0,151.48624999999998,False,
2025-02-17 14:26:00,151.45,151.452,151.437,151.438,54,0,0,151.46775,False,
2025-02-17 14:27:00,151.438,151.441,151.429,151.43,56,0,0,151.451,False,
2025-02-17 14:28:00,151.43,151.432,151.419,151.431,50,0,0,151.43725,False,
2025-02-17 14:29:00,151.431,151.44,151.419,151.434,117,0,0,151.43325000000002,False,
2025-02-17 14:30:00,151.434,151.444,151.427,151.441,44,0,0,151.43400000000003,True,
2025-02-17 14:31:00,151.441,151.457,151.441,151.453,127,0,0,151.43975,True,
2025-02-17 14:32:00,151.453,151.453,151.435,151.442,43,0,0,151.4425,True,
2025-02-17 14:33:00,151.442,151.443,151.438,151.442,48,0,0,151.4445,True,
2025-02-17 14:34:00,151.442,151.457,151.434,151.435,85,2,0,151.443,False,
2025-02-17 14:35:00,151.436,151.453,151.433,151.452,43,0,0,151.44275000000002,False,
2025-02-17 14:36:00,151.452,151.463,151.448,151.461,70,0,0,151.44750000000002,True,
2025-02-17 14:37:00,151.461,151.468,151.46,151.467,45,0,0,151.45375,True,
2025-02-17 14:38:00,151.467,151.468,151.463,151.466,42,1,0,151.4615,True,
2025-02-17 14:39:00,151.466,151.467,151.397,151.406,78,2,0,151.45,False,
2025-02-17 14:40:00,151.406,151.413,151.404,151.411,36,2,0,151.4375,False,
2025-02-17 14:41:00,151.411,151.433,151.409,151.432,58,1,0,151.42875,False,
2025-02-17 14:42:00,151.432,151.443,151.419,151.442,51,0,0,151.42275,False,
2025-02-17 14:43:00,151.442,151.494,151.44,151.494,86,0,0,151.44475,True,
2025-02-17 14:44:00,151.494,151.494,151.466,151.474,76,0,0,151.4605,True,
2025-02-17 14:45:00,151.474,151.476,151.46,151.466,57,0,0,151.469,True,
2025-02-17 14:46:00,151.466,151.466,151.435,151.451,83,0,0,151.47125,True,
2025-02-17 14:47:00,151.451,151.464,151.44,151.441,47,0,0,151.458,False,
2025-02-17 14:48:00,151.441,151.455,151.439,151.447,67,0,0,151.45125000000002,False,
2025-02-17 14:49:00,151.447,151.461,151.441,151.453,89,0,0,151.448,False,
2025-02-17 14:50:00,151.452,151.452,151.432,151.44,74,0,0,151.44525,False,
2025-02-17 14:51:00,151.441,151.442,151.42,151.433,75,0,0,151.44325,False,
2025-02-17 14:52:00,151.434,151.47,151.434,151.463,101,0,0,151.44725,True,
2025-02-17 14:53:00,151.463,151.477,151.463,151.475,96,0,0,151.45275,True,
2025-02-17 14:54:00,151.475,151.483,151.472,151.474,68,2,0,151.46124999999998,True,
2025-02-17 14:55:00,151.474,151.49,151.468,151.469,110,0,0,151.47025,True,
2025-02-17 14:56:00,151.469,151.469,151.442,151.454,73,0,0,151.468,False,
2025-02-17 14:57:00,151.459,151.477,151.459,151.473,100,0,0,151.4675,False,
2025-02-17 14:58:00,151.473,151.494,151.467,151.48,112,1,0,151.469,True,
2025-02-17 14:59:00,151.48,151.512,151.471,151.508,79,1,0,151.47875,True,
2025-02-17 15:00:00,151.508,151.522,151.501,151.512,75,0,0,151.49325000000002,True,
2025-02-17 15:01:00,151.513,151.516,151.504,151.512,46,0,0,151.503,True,
2025-02-17 15:02:00,151.512,151.515,151.488,151.513,70,1,0,151.51125000000002,True,
2025-02-17 15:03:00,151.513,151.52,151.503,151.52,74,0,0,151.51425,True,
2025-02-17 15:04:00,151.52,151.52,151.499,151.505,37,0,0,151.51250000000002,False,
2025-02-17 15:05:00,151.505,151.51,151.5,151.506,55,1,0,151.511,False,
2025-02-17 15:06:00,151.506,151.518,151.5,151.505,77,1,0,151.50900000000001,False,
2025-02-17 15:07:00,151.505,151.506,151.476,151.482,61,1,0,151.4995,False,
2025-02-17 15:08:00,151.482,151.496,151.478,151.492,66,0,0,151.49625,False,
2025-02-17 15:09:00,151.492,151.507,151.49,151.499,26,0,0,151.4945,False,
2025-02-17 15:10:00,151.499,151.503,151.476,151.479,57,0,0,151.488,False,
2025-02-17 15:11:00,151.479,151.48,151.472,151.473,42,0,0,151.48575,False,
2025-02-17 15:12:00,151.473,151.487,151.473,151.486,26,2,0,151.48425,False,
2025-02-17 15:13:00,151.486,151.5,151.48,151.484,38,1,0,151.4805,False,
2025-02-17 15:14:00,151.484,151.486,151.471,151.472,30,1,0,151.47875,False,
2025-02-17 15:15:00,151.472,151.472,151.459,151.464,33,1,0,151.4765,False,
2025-02-17 15:16:00,151.464,151.465,151.462,151.464,25,2,0,151.471,False,
2025-02-17 15:17:00,151.464,151.475,151.459,151.466,34,3,0,151.4665,False,
2025-02-17 15:18:00,151.466,151.477,151.463,151.475,39,1,0,151.46725,True,
2025-02-17 15:19:00,151.475,151.519,151.474,151.517,61,1,0,151.4805,True,
2025-02-17 15:20:00,151.516,151.523,151.5,151.509,45,2,0,151.49175,True,
2025-02-17 15:21:00,151.509,151.513,151.498,151.508,75,0,0,151.50225,True,
2025-02-17 15:22:00,151.509,151.512,151.507,151.511,33,2,0,151.51125,True,
2025-02-17 15:23:00,151.511,151.528,151.5,151.517,44,1,0,151.51125000000002,True,
2025-02-17 15:24:00,151.517,151.517,151.495,151.498,34,0,0,151.5085,False,
2025-02-17 15:25:00,151.498,151.511,151.495,151.498,42,0,0,151.50599999999997,False,
2025-02-17 15:26:00,151.498,151.501,151.471,151.471,38,0,0,151.49599999999998,False,
2025-02-17 15:27:00,151.471,151.498,151.471,151.495,72,1,0,151.4905,False,
2025-02-17 15:28:00,151.494,151.496,151.452,151.459,33,0,0,151.48075,False,
2025-02-17 15:29:00,151.459,151.477,151.457,151.476,57,1,0,151.47525000000002,False,
2025-02-17 15:30:00,151.476,151.487,151.475,151.484,43,0,0,151.4785,True,
2025-02-17 15:31:00,151.484,151.488,151.477,151.484,46,1,0,151.47575,False,
2025-02-17 15:32:00,151.484,151.513,151.484,151.51,41,0,0,151.4885,True,
2025-02-17 15:33:00,151.51,151.51,151.475,151.488,94,0,0,151.4915,True,
2025-02-17 15:34:00,151.488,151.498,151.474,151.474,61,0,0,151.48899999999998,False,
2025-02-17 15:35:00,151.474,151.485,151.455,151.465,67,1,0,151.48425,False,
2025-02-17 15:36:00,151.465,151.467,151.441,151.442,44,0,0,151.46725,False,
2025-02-17 15:37:00,151.442,151.465,151.44,151.465,54,0,0,151.4615,False,
2025-02-17 15:38:00,151.464,151.471,151.46,151.468,63,0,0,151.46,False,
2025-02-17 15:39:00,151.468,151.484,151.468,151.484,59,0,0,151.46474999999998,True,
2025-02-17 15:40:00,151.484,151.489,151.462,151.475,58,0,0,151.47299999999998,True,
2025-02-17 15:41:00,151.475,151.476,151.454,151.464,50,0,0,151.47275,False,
2025-02-17 15:42:00,151.463,151.464,151.453,151.456,24,0,0,151.46975,False,
2025-02-17 15:43:00,151.456,151.456,151.443,151.453,36,0,0,151.462,False,
2025-02-17 15:44:00,151.453,151.458,151.453,151.456,30,0,0,151.45725,False,
2025-02-17 15:45:00,151.456,151.468,151.455,151.468,62,1,0,151.45825,True,
2025-02-17 15:46:00,151.468,151.473,151.466,151.469,28,0,0,151.4615,True,
2025-02-17 15:47:00,151.469,151.48,151.469,151.478,33,1,0,151.46775,True,
2025-02-17 15:48:00,151.478,151.479,151.466,151.476,51,1,0,151.47275,True,
2025-02-17 15:49:00,151.476,151.479,151.476,151.478,23,1,0,151.47525000000002,True,
2025-02-17 15:50:00,151.478,151.484,151.465,151.465,44,2,0,151.47424999999998,False,
2025-02-17 15:51:00,151.465,151.48,151.461,151.479,36,1,0,151.4745,True,
2025-02-17 15:52:00,151.479,151.481,151.467,151.479,32,0,0,151.47525000000002,True,
2025-02-17 15:53:00,151.478,151.481,151.476,151.479,40,0,0,151.4755,True,
2025-02-17 15:54:00,151.479,151.482,151.469,151.479,46,0,0,151.479,True,
2025-02-17 15:55:00,151.479,151.49,151.477,151.48,35,1,0,151.47925,True,
2025-02-17 15:56:00,151.48,151.486,151.476,151.477,28,1,0,151.47875,False,
2025-02-17 15:57:00,151.477,151.479,151.451,151.455,32,1,0,151.47275,False,
2025-02-17 15:58:00,151.455,151.48,151.455,151.479,52,1,0,151.47275000000002,True,
2025-02-17 15:59:00,151.478,151.48,151.463,151.476,87,1,0,151.47175,False,
2025-02-17 16:00:00,151.476,151.476,151.439,151.454,88,2,0,151.466,False,
2025-02-17 16:01:00,151.453,151.459,151.453,151.457,62,1,0,151.4665,True,
